Date,Num,Max
2016-08-11,1
2016-07-10,1
2016-07-01,1
2016-04-09,1
2016-06-25,3
2016-06-03,1
2015-11-21,1
2016-02-18,1
2016-03-24,1
2010-10-09,1
2016-02-12,2
2016-02-13,3
2016-03-04,1
2016-03-05,1
2016-03-03,1
2016-08-04,1
2016-07-06,1
2016-07-22,1
2016-07-28,1
2016-05-27,1
2016-05-25,1
2016-04-30,2
2016-01-16,1
2016-09-24,1
2016-01-30,1
2016-03-16,1
2016-02-08,1
2016-02-21,1
2016-02-20,1
2016-03-19,1
2016-02-02,1
2016-02-04,1
2016-02-07,5
2016-02-06,7
